des_name,hba_moles,hbd_moles,hbd_hba_ratio,temperature_c,inv_temperature,temp_x_dipole,temp_x_solvation,weighted_lumo_energy_ev,weighted_dipole_total,weighted_solvation_energy_eh,weighted_dispersion_energy_eh,weighted_total_energy_eh,dipole_total_difference,total_energy_eh_difference,hba_mw,hbd_mw,avg_molecular_weight,mw_ratio,hba_hbd_count,hbd_hbd_count,hba_hba_count,hbd_hba_count,total_hbond_donors,total_hbond_acceptors,hbond_network_strength,donor_acceptor_ratio,interaction_strength,viscosity_cp
M:F,2.0,1.0,0.5,45,3.14317146,70.74,-0.604278495,-2.061,1.572,-0.013428411,-0.023628617,-37.91748872,9.429,6.633834892,342.3,180.16,288.2533333,1.899977798,8.0,5.0,11.0,6.0,13.0,17.0,14.86606875,0.764705882,-0.037057028,97.3
M:F,2.0,1.0,0.5,50,3.09453814,78.6,-0.67142055,-2.061,1.572,-0.013428411,-0.023628617,-37.91748872,9.429,6.633834892,342.3,180.16,288.2533333,1.899977798,8.0,5.0,11.0,6.0,13.0,17.0,14.86606875,0.764705882,-0.037057028,89.1
M:X,2.0,1.0,0.5,25,3.354016435,-27.10833333,-0.32176085,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,1.2667
M:X,2.0,1.0,0.5,30,3.298697015,-32.52999999,-0.38611302,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,1634.2
M:X,2.0,1.0,0.5,35,3.245172805,-37.95166666,-0.45046519,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,793.6
M:X,2.0,1.0,0.5,40,3.193357816,-43.37333332,-0.51481736,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,374.3
M:X,2.0,1.0,0.5,45,3.14317146,-48.79499999,-0.57916953,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,172.8
M:X,2.0,1.0,0.5,50,3.09453814,-54.21666665,-0.6435217,0.358066667,-1.084333333,-0.012870434,-0.022115994,-35.85661276,1.46,0.451207011,342.3,150.13,278.2433333,2.280023979,8.0,4.0,11.0,5.0,12.0,16.0,13.85640646,0.75,-0.034986428,165.2
M:M,2.0,1.0,0.5,25,3.354016435,-38.0,-0.516757725,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,1.2831
M:M,2.0,1.0,0.5,30,3.298697015,-45.6,-0.62010927,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,1861.5
M:M,2.0,1.0,0.5,35,3.245172805,-53.2,-0.723460815,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,887.3
M:M,2.0,1.0,0.5,40,3.193357816,-60.8,-0.82681236,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,421.7
M:M,2.0,1.0,0.5,45,3.14317146,-68.4,-0.930163905,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,195.8
M:M,2.0,1.0,0.5,50,3.09453814,-76.0,-1.03351545,0.248633333,-1.52,-0.020670309,-0.031660747,-51.03677132,0.153,45.99168269,342.3,134.09,272.8966667,2.55276307,8.0,3.0,11.0,5.0,11.0,16.0,13.26649916,0.6875,-0.052331056,187.2
M:S,2.0,1.0,0.5,25,3.354016435,-101.7833333,-0.51123265,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,1.2771
M:S,2.0,1.0,0.5,30,3.298697015,-122.14,-0.61347918,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,1987.3
M:S,2.0,1.0,0.5,35,3.245172805,-142.4966667,-0.71572571,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,961.2
M:S,2.0,1.0,0.5,40,3.193357816,-162.8533333,-0.81797224,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,394.6
M:S,2.0,1.0,0.5,45,3.14317146,-183.21,-0.92021877,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,165.3
M:S,2.0,1.0,0.5,50,3.09453814,-203.5666667,-1.0224653,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,342.3,342.3,1.0,8.0,8.0,11.0,11.0,16.0,22.0,18.76166304,0.727272727,-0.053148904,158.7
M:L,2.0,1.0,0.5,25,3.354016435,-101.7833333,-0.51123265,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,1.2923
M:L,2.0,1.0,0.5,30,3.298697015,-122.14,-0.61347918,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,1045.8
M:L,2.0,1.0,0.5,35,3.245172805,-142.4966667,-0.71572571,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,472.4
M:L,2.0,1.0,0.5,40,3.193357816,-162.8533333,-0.81797224,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,212.9
M:L,2.0,1.0,0.5,45,3.14317146,-183.21,-0.92021877,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,96.7
M:L,2.0,1.0,0.5,50,3.09453814,-203.5666667,-1.0224653,0.2934,-4.071333333,-0.020449306,-0.032699598,-51.03866349,7.501,45.9973592,342.3,90.08,258.2266667,3.799955595,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.053148904,89.5
P400:G,1.0,1.0,1.0,25,3.354016435,27.05,-0.65107135,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,1.3451
P400:G,1.0,1.0,1.0,30,3.298697015,32.46,-0.78128562,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,1187.7
P400:G,1.0,1.0,1.0,35,3.245172805,37.87,-0.91149989,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,953.2
P400:G,1.0,1.0,1.0,40,3.193357816,43.28,-1.04171416,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,456.4
P400:G,1.0,1.0,1.0,45,3.14317146,48.69,-1.17192843,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,246.3
P400:G,1.0,1.0,1.0,50,3.09453814,54.1,-1.3021427,-0.1541,1.082,-0.026042854,-0.01446109,-34.6186965,16.502,17.5365141,106.12,92.09,99.105,1.152350961,2.0,3.0,3.0,3.0,5.0,6.0,5.477225575,0.833333333,-0.040503944,239.4
P400:F,1.0,1.0,1.0,25,3.354016435,8.6125,-0.5548152,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,1.3463
P400:F,1.0,1.0,1.0,30,3.298697015,10.335,-0.66577824,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,1637.2
P400:F,1.0,1.0,1.0,35,3.245172805,12.0575,-0.77674128,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,804.5
P400:F,1.0,1.0,1.0,40,3.193357816,13.78,-0.88770432,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,373.6
P400:F,1.0,1.0,1.0,45,3.14317146,15.5025,-0.99866736,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,175.6
P400:F,1.0,1.0,1.0,50,3.09453814,17.225,-1.1096304,-4.0661,0.3445,-0.022192608,-0.013732164,-34.09524238,15.027,16.48960587,106.12,180.16,143.14,0.589031972,2.0,5.0,3.0,6.0,7.0,9.0,7.937253933,0.777777778,-0.035924772,167.2
X:P400,1.0,1.0,1.0,25,3.354016435,-91.0,-0.53389105,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,1.3413
X:P400,1.0,1.0,1.0,30,3.298697015,-109.2,-0.64066926,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,1738.5
X:P400,1.0,1.0,1.0,35,3.245172805,-127.4,-0.74744747,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,843.6
X:P400,1.0,1.0,1.0,40,3.193357816,-145.6,-0.85422568,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,407.2
X:P400,1.0,1.0,1.0,45,3.14317146,-163.8,-0.96100389,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,188.4
X:P400,1.0,1.0,1.0,50,3.09453814,-182.0,-1.0677821,-0.4375,-3.64,-0.021355642,-0.011463229,-31.00392844,7.058,10.30697798,150.13,106.12,128.125,1.414719186,4.0,2.0,5.0,3.0,6.0,8.0,6.92820323,0.75,-0.032818871,180.7
M:P400,1.0,1.0,1.0,25,3.354016435,-107.3375,-0.826386375,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,1.3531
M:P400,1.0,1.0,1.0,30,3.298697015,-128.805,-0.99166365,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,1784.2
M:P400,1.0,1.0,1.0,35,3.245172805,-150.2725,-1.156940925,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,849.6
M:P400,1.0,1.0,1.0,40,3.193357816,-171.74,-1.3222182,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,406.5
M:P400,1.0,1.0,1.0,45,3.14317146,-193.2075,-1.487495475,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,189.2
M:P400,1.0,1.0,1.0,50,3.09453814,-214.675,-1.65277275,-0.60165,-4.2935,-0.033055455,-0.025780359,-53.77416628,5.751,55.84745366,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.058835814,182.7
S:P400,1.0,1.0,1.0,25,3.354016435,-203.0125,-0.81809875,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,1.3245
S:P400,1.0,1.0,1.0,30,3.298697015,-243.615,-0.9817185,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,1713.6
S:P400,1.0,1.0,1.0,35,3.245172805,-284.2175,-1.14533825,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,818.2
S:P400,1.0,1.0,1.0,40,3.193357816,-324.82,-1.308958,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,371.8
S:P400,1.0,1.0,1.0,45,3.14317146,-365.4225,-1.47257775,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,164.7
S:P400,1.0,1.0,1.0,50,3.09453814,-406.025,-1.6361975,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,342.3,106.12,224.21,3.225593668,8.0,2.0,11.0,3.0,10.0,14.0,11.83215957,0.714285714,-0.060062585,156.8
L:P400,1.0,1.0,1.0,25,3.354016435,-203.0125,-0.81809875,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,1.3635
L:P400,1.0,1.0,1.0,30,3.298697015,-243.615,-0.9817185,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,1745.2
L:P400,1.0,1.0,1.0,35,3.245172805,-284.2175,-1.14533825,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,840.1
L:P400,1.0,1.0,1.0,40,3.193357816,-324.82,-1.308958,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,393.6
L:P400,1.0,1.0,1.0,45,3.14317146,-365.4225,-1.47257775,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,1753.0
L:P400,1.0,1.0,1.0,50,3.09453814,-406.025,-1.6361975,-0.5345,-8.1205,-0.03272395,-0.027338635,-53.77700453,1.903,55.85313017,161.2,106.12,133.66,1.519035055,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.060062585,166.3
Ca:M,2.0,1.0,0.5,25,3.354016435,-353.3333333,-1.403816475,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,1.1534
Ca:M,2.0,1.0,0.5,30,3.298697015,-423.9999999,-1.68457977,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,483.7
Ca:M,2.0,1.0,0.5,35,3.245172805,-494.6666665,-1.965343065,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,222.9
Ca:M,2.0,1.0,0.5,40,3.193357816,-565.3333332,-2.24610636,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,89.7
Ca:M,2.0,1.0,0.5,45,3.14317146,-635.9999999,-2.526869655,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,40.3
Ca:M,2.0,1.0,0.5,50,3.09453814,-706.6666665,-2.80763295,-3.8129,-14.13333333,-0.056152659,-0.028894145,-52.41701279,19.073,43.92132049,161.2,134.09,152.1633333,1.202177642,1.0,3.0,3.0,5.0,4.0,8.0,5.656854249,0.5,-0.085046804,32.4
Ca:L,2.0,1.0,0.5,25,3.354016435,-417.1166668,-1.398291375,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,1.1727
Ca:L,2.0,1.0,0.5,30,3.298697015,-500.5400001,-1.67794965,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,665.8
Ca:L,2.0,1.0,0.5,35,3.245172805,-583.9633334,-1.957607925,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,296.4
Ca:L,2.0,1.0,0.5,40,3.193357816,-667.3866668,-2.2372662,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,125.9
Ca:L,2.0,1.0,0.5,45,3.14317146,-750.8100002,-2.516924475,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,48.2
Ca:L,2.0,1.0,0.5,50,3.09453814,-834.2333335,-2.79658275,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,90.08,137.4933333,1.789520426,1.0,2.0,3.0,3.0,3.0,6.0,4.242640687,0.5,-0.085864651,40.1
Ca:S,2.0,1.0,0.5,25,3.354016435,-417.1166668,-1.398291375,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,1.1861
Ca:S,2.0,1.0,0.5,30,3.298697015,-500.5400001,-1.67794965,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,712.8
Ca:S,2.0,1.0,0.5,35,3.245172805,-583.9633334,-1.957607925,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,318.3
Ca:S,2.0,1.0,0.5,40,3.193357816,-667.3866668,-2.2372662,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,141.1
Ca:S,2.0,1.0,0.5,45,3.14317146,-750.8100002,-2.516924475,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,54.7
Ca:S,2.0,1.0,0.5,50,3.09453814,-834.2333335,-2.79658275,-3.768133333,-16.68466667,-0.055931655,-0.029932996,-52.41890496,11.419,43.92699699,161.2,342.3,221.5666667,0.470931931,1.0,8.0,3.0,11.0,9.0,14.0,11.22497216,0.642857143,-0.085864651,46.2
CC:G,2.0,1.0,0.5,25,3.354016435,74.95833333,-2.20040115,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,1.3242
CC:G,2.0,1.0,0.5,30,3.298697015,89.94999999,-2.64048138,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,1543.2
CC:G,2.0,1.0,0.5,35,3.245172805,104.9416667,-3.08056161,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,1506.6
CC:G,2.0,1.0,0.5,40,3.193357816,119.9333333,-3.52064184,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,703.9
CC:G,2.0,1.0,0.5,45,3.14317146,134.925,-3.96072207,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,312.6
CC:G,2.0,1.0,0.5,50,3.09453814,149.9166667,-4.4008023,2.368933333,2.998333333,-0.088016046,-0.0067599,-17.72822541,9.502,38.4880922,104.17,92.09,100.1433333,1.131176023,1.0,3.0,1.0,3.0,4.0,4.0,4.0,1.0,-0.094775946,304.8
CC:L,2.0,1.0,0.5,25,3.354016435,-102.8666667,-2.073240525,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.08495821,1.3097
CC:L,2.0,1.0,0.5,25,3.354016435,-78.41666668,-2.311752725,2.115333333,-3.136666667,-0.092470109,-0.01534493,-30.50043077,8.903,76.80470827,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.107815039,1.3097
CC:L,2.0,1.0,0.5,30,3.298697015,-123.44,-2.48788863,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.08495821,1436.7
CC:L,2.0,1.0,0.5,30,3.298697015,-94.10000001,-2.77410327,2.115333333,-3.136666667,-0.092470109,-0.01534493,-30.50043077,8.903,76.80470827,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.107815039,1436.7
CC:L,2.0,1.0,0.5,35,3.245172805,-144.0133333,-2.902536735,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.08495821,1406.5
CC:L,2.0,1.0,0.5,35,3.245172805,-109.7833333,-3.236453815,2.115333333,-3.136666667,-0.092470109,-0.01534493,-30.50043077,8.903,76.80470827,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.107815039,1406.5
CC:L,2.0,1.0,0.5,40,3.193357816,-164.5866667,-3.31718484,0.2366,-4.114666667,-0.082929621,-0.002028589,-10.4974954,11.837,16.79590218,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.08495821,661.5
CC:L,2.0,1.0,0.5,40,3.193357816,-125.4666667,-3.69880436,2.115333333,-3.136666667,-0.092470109,-0.01534493,-30.50043077,8.903,76.80470827,104.17,90.08,99.47333333,1.156416519,1.0,2.0,1.0,3.0,3.0,4.0,3.464101615,0.75,-0.107815039,661.5
